Date,Location,Designation,Filename,Frame,Time (mins),Period time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Family,Genus,Species,Common_name,Code,Number,Stage,Activity,Comment,
20230725,Montara,REF,20230725_D39.07_MontaraREF_13L_1.MP4,46600,25.9148,24.5907,51.637,2.177,5.114,1505.683,26.422,21.012,0.651,463.628,-483.663,-1348.407,39.07,AW,36.9,na,Bathymasteridae,,,Unid_Ronquil,,1,AD,Passing,Bluebanded or Northern,
20230725,Montara,REF,20230725_D40.03_MontaraREF_5L_2.MP4,13862,19.5707,17.3707,271.942,9.166,9.493,2898.487,26.98,42.341,12.138,-1198.359,-541.445,-2583.021,40.03,AW,31.1,na,Hexagrammidae,Zaniolepis,,Unid_Combfish,,1,AD,Passing,Z. frenata or Z. latipinnis,
20230725,Montara,REF,20230725_D40.03_MontaraREF_5L_3.MP4,14661,31.8101,29.6101,53.738,4.245,23.796,1824.333,29.841,69.928,9.1,-790.497,-446.317,-1582.437,40.03,AW,31.1,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,RYOY,
20230725,Montara,REF,20230725_D40.03_MontaraREF_5L_3.MP4,14661,31.8101,29.6101,60.506,6.211,11.549,2717.811,27.235,26.833,20.086,-1137.912,-502.16,-2416.503,40.03,AW,31.1,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,2,AD,Passing,RYOY,
20230725,Montara,REF,20230725_D40.03_MontaraREF_5L_3.MP4,14661,31.8101,29.6101,54.644,3.201,20.968,2213.162,33.059,19.217,27.809,-1153.516,-356.288,-1854.871,40.03,AW,31.1,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,4,AD,Passing,RYOY,
20230725,Montara,REF,20230725_D40.03_MontaraREF_5L_3.MP4,14661,31.8101,29.6101,57.394,6.259,16.745,2462.022,31.605,54.167,12.441,-1196.339,-483.202,-2096.864,40.03,AW,31.1,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,3,AD,Passing,RYOY,
20230725,Montara,REF,20230725_D40.03_MontaraREF_5L_3.MP4,20548,35.0839,32.884,229.083,6.881,12.569,3574.737,15.71,4.303,2.712,-885.852,-390.095,-3441.197,40.03,AW,31.1,na,Embiotocidae,Rhacochilus,vacca,Pile_Perch,62,1,AD,Passing,,
20230725,Montara,REF,20230725_D40.04_MontaraREF_7L_1.MP4,14579,8.1075,5.1162,81.76,2.937,6.077,1311.213,22.83,62.399,4.982,-333.949,-383.806,-1208.491,40.04,AW,29.3,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,2,AD,Passing,,
20230725,Montara,REF,20230725_D40.04_MontaraREF_7L_1.MP4,14579,8.1075,5.1162,32.041,1.472,7.83,1278.602,24.768,16.067,1.262,-376.015,-381.519,-1160.982,40.04,AW,29.3,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,3,AD,Passing,,
20230725,Montara,REF,20230725_D40.05_MontaraREF_9L_3.MP4,19018,34.5,32.721,285.905,10.876,9.645,3113.17,3.926,26.364,8.514,149.55,151.881,-3105.865,40.05,AW,31.1,na,Hexagrammidae,Ophiodon,elongatus,Lingcod,81,1,AD,Passing,,
20230725,Montara,REF,20230725_D40.05_MontaraREF_9L_3.MP4,19018,34.5,32.721,276.192,14.398,7.062,3089.965,12.671,40.446,3.652,651.835,185.864,-3014.706,40.05,AW,31.1,na,Hexagrammidae,Ophiodon,elongatus,Lingcod,81,2,AD,Passing,,
20230725,Montara,REF,20230725_D40.06_MontaraREF_11L_4.MP4,17087,44.9877,43.5107,88.64,1.833,1.624,1223.916,21.364,28.352,1.038,-178.502,-408.57,-1139.815,40.06,KR,31.1,,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,CITH 1
20230725,Montara,REF,20230725_D40.06_MontaraREF_11L_4.MP4,17087,44.9877,43.5107,99.077,2.152,4.272,1595.827,17.052,15.821,19.463,210.324,-418.027,-1525.674,40.06,KR,31.1,,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,CITH 3
20230725,Montara,REF,20230725_D40.06_MontaraREF_11L_4.MP4,17117,45.0044,43.5274,58.38,2.125,1.245,1266.901,19.408,31.527,11.177,-32.363,-419.736,-1194.911,40.06,KR,31.1,,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,CITH 2
20230725,Montara,REF,20230725_D40.06_MontaraREF_11L_4.MP4,18357,45.694,44.217,104.459,2.101,1.188,1857.207,14.631,7.966,15.518,212.217,-418.378,-1796.981,40.06,KR,31.1,,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,CITH 5
20230725,Montara,REF,20230725_D40.06_MontaraREF_11L_4.MP4,20269,46.7573,,73.507,5.833,3.785,1548.909,15.957,79.314,2.488,-44.151,-423.514,-1489.23,40.06,KR,31.1,,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,CITH 4
20230725,Montara,REF,20230725_D40.07_MontaraREF_13L_1.MP4,48157,26.7806,25.7858,73.111,2.21,7.468,1059.67,21.857,73.747,13.893,90.222,-384.052,-983.496,40.07,AW,31.1,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,
20230725,Montara,REF,20230725_D40.07_MontaraREF_13L_1.MP4,48157,26.7806,25.7858,158.056,7.911,23.575,2425.863,36.093,80.597,2.294,1318.33,-551.56,-1960.255,40.07,AW,31.1,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,2,AD,Passing,,
20230725,Montara,MPA,20230725_D41.03_MontaraMPA_5L_1.MP4,9554,5.3131,3.91,462.416,2.516,29.431,1481.101,31.374,50.877,0.019,-622.364,-455.259,-1264.54,41.03,AW,35.5,na,Cottidae,Scorpaenichthys,marmoratus,Cabezon,36,1,AD,Passing,,
20230725,Montara,MPA,20230725_D41.03_MontaraMPA_5L_1.MP4,11394,6.3363,4.9333,70.405,1.763,8.215,1668.661,22.409,7.268,20.513,391.627,-501.264,-1542.657,41.03,AW,35.5,na,Bathymasteridae,,,Unid_Ronquil,,1,AD,Passing,Northern/Bluebanded Ronquill,
20230725,Montara,MPA,20230725_D41.03_MontaraMPA_5L_3.MP4,4340,26.0371,24.6341,297.914,1.368,22.936,1163.538,14.076,19.252,4.766,187.99,-211.528,-1128.599,41.03,AW,35.5,na,Embiotocidae,Rhacochilus,vacca,Pile_Perch,62,1,AD,Passing,,
20230725,Montara,MPA,20230725_D41.03_MontaraMPA_5L_4.MP4,1950,36.5031,35.1001,509.084,4.482,9.46,2272.066,10.315,20.887,5.355,148.542,-378.764,-2235.343,41.03,AW,35.5,na,Hexagrammidae,Ophiodon,elongatus,Lingcod,81,1,AD,Passing,,
20230725,Montara,REF,20230725_D41.04_MontaraREF_7L_4.MP4,6289,38.9995,37.3985,101.661,1.862,6.695,1515.895,21.728,13.708,31.635,-528.682,-188.204,-1408.195,41.04,AW,35.7,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,
20230725,Montara,REF,20230725_D41.04_MontaraREF_7L_4.MP4,6289,38.9995,37.3985,101.456,1.943,5.653,1116.696,23.768,59.346,15.896,-358.575,-271.986,-1021.987,41.04,AW,35.7,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,2,AD,Passing,,
20230725,Montara,REF,20230725_D41.04_MontaraREF_7L_4.MP4,6289,38.9995,37.3985,115.783,2.323,5.626,1321.912,19.047,34.096,3.213,-44.433,-429.095,-1249.541,41.04,AW,35.7,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,3,AD,Passing,,
20230725,Montara,REF,20230725_D41.04_MontaraREF_7L_4.MP4,6289,38.9995,37.3985,37.795,3.292,7.776,1582.357,17.734,33.16,3.111,104.06,-470.612,-1507.166,41.04,AW,35.7,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,4,AD,Passing,,
20230725,Montara,REF,20230725_D41.05_MontaraREF_9L_1.MP4,2799,1.5566,0.3042,43.937,2.399,3.507,1900.056,18.974,3.591,57.478,335.969,-518.428,-1796.822,41.05,AW,35.7,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,
20230725,Montara,REF,20230725_D41.06_MontaraREF_11L_1.MP4,6673,3.7109,2.0737,92.713,13.47,5.918,3429.3,21.403,29.661,4.315,1168.89,-446.991,-3192.803,41.06,AW,34.4,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,ryoy,
20230725,Montara,REF,20230725_D41.06_MontaraREF_11L_1.MP4,6673,3.7109,2.0737,86.952,20.853,6.364,3480.651,23.301,65.442,6.57,1266.381,-540.313,-3196.76,41.06,AW,34.4,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,2,AD,Passing,ryoy,
20230725,Montara,REF,20230725_D41.06_MontaraREF_11L_1.MP4,14851,8.2588,6.6216,46.437,2.873,1.487,1567.979,29.21,39.346,4.537,-607.856,-464.78,-1368.593,41.06,AW,34.4,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,
20230725,Montara,REF,20230725_D41.06_MontaraREF_11L_1.MP4,14851,8.2588,6.6216,67.279,1.536,0.861,1419.825,29.428,3.364,5.959,-528.303,-455.584,-1236.625,41.06,AW,34.4,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,2,AD,Passing,,
20230725,Montara,REF,20230725_D41.06_MontaraREF_11L_2.MP4,3287,13.6898,12.0526,117.374,3.977,3.194,1749.349,17.428,31.052,8.931,-252.553,-459.063,-1669.041,41.06,AW,34.4,na,Hexagrammidae,Zaniolepis,,Unid_Combfish,,1,AD,Passing,,
20230725,Montara,REF,20230725_D41.06_MontaraREF_11L_2.MP4,18391,22.0893,20.4521,491.422,6.143,0.888,2601.518,14.608,18.662,4.897,497.702,-427.538,-2517.419,41.06,AW,34.4,na,Hexagrammidae,Ophiodon,elongatus,Lingcod,81,1,AD,Passing,,
20230725,Montara,REF,20230725_D41.06_MontaraREF_11L_3.MP4,1225,24.3382,22.701,66.283,7.353,2.501,2384.197,28.224,54.29,21.883,-985.388,-548.032,-2100.729,41.06,AW,34.4,na,Bathymasteridae,,,Unid_Ronquil,,1,AD,Passing,Northern/stripefin ronquil,
20230725,Montara,REF,20230725_D41.06_MontaraREF_11L_3.MP4,1225,24.3382,22.701,60.339,6.615,3.941,2322.316,23.661,36.697,18.579,-754.509,-547.105,-2127.097,41.06,AW,34.4,na,Bathymasteridae,,,Unid_Ronquil,,2,AD,Passing,Northern/stripefin ronquil,
20230725,Montara,REF,20230725_D41.07_MontaraREF_13L_1.MP4,10006,5.5644,2.2367,155.585,9.834,2.951,3316.416,31.801,18.942,10.626,-1721.203,-302.904,-2818.567,41.07,AW,34.7,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,
20230725,Montara,REF,20230725_D41.07_MontaraREF_13L_1.MP4,10006,5.5644,2.2367,111.509,1.291,1.446,1350.44,19.394,4.862,11.25,-236.79,-380.824,-1273.81,41.07,AW,34.7,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,2,AD,Passing,,
20230725,Montara,REF,20230725_D41.07_MontaraREF_13L_1.MP4,55732,30.9932,27.6654,106.256,2.667,3.814,1123.666,20.838,87.027,3.632,-78.203,-392.001,-1050.164,41.07,AW,34.7,na,Bathymasteridae,,,Unid_Ronquil,,1,AD,Passing,Northern/Bluebanded Ronquil,
20230725,Montara,REF,20230725_D41.07_MontaraREF_13L_1.MP4,64985,36.1389,32.8111,164.807,2.866,2.662,1628.36,23.424,26.809,6.164,-558.829,-326.736,-1494.158,41.07,AW,34.7,na,Hexagrammidae,Ophiodon,elongatus,Lingcod,81,1,AD,Passing,,
20230725,Montara,REF,20230725_D41.07_MontaraREF_13L_1.MP4,64985,36.1389,32.8111,138.138,1.708,2.458,1693.25,10.513,7.501,23.944,-76.937,-299.208,-1664.828,41.07,AW,34.7,na,Hexagrammidae,Ophiodon,elongatus,Lingcod,81,2,AD,Passing,,
20230725,Montara,REF,20230725_D41.07_MontaraREF_13L_1.MP4,64985,36.1389,32.8111,123.907,11.295,1.386,3041.152,31.608,48.47,8.422,1572.674,-259.157,-2590.007,41.07,AW,34.7,na,Hexagrammidae,Ophiodon,elongatus,Lingcod,81,3,AD,Passing,,
20230726,Montara,REF,20230726_D42.03_MontaraREF_5L_2.MP4,2143,13.0202,10.8681,62.867,5.2,24.669,2263.354,34.698,66.525,0.236,-1058.653,-734.367,-1860.84,42.03,AW,32.6,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,
20230726,Montara,REF,20230726_D42.03_MontaraREF_5L_2.MP4,19934,22.914,20.7619,131.677,1.334,14.801,1648.539,21.864,0.963,12.853,-85.771,-607.899,-1529.961,42.03,AW,32.6,na,Hexagrammidae,Zaniolepis,latipinnis,Longspine_Combfish,82,1,AD,Passing,,
20230726,Montara,REF,20230726_D42.03_MontaraREF_5L_2.MP4,19934,22.914,20.7619,168.398,2.4,4.515,1854.646,28.212,16.365,8.411,728.71,-487.552,-1634.316,42.03,AW,32.6,na,Hexagrammidae,Zaniolepis,latipinnis,Longspine_Combfish,82,2,AD,Passing,,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,74.099,1.475,4.141,1073.751,3.305,25.523,16.892,31.58,53.233,-1071.965,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,81.425,2.945,6.337,1080.763,7.744,88.145,6.97,84.658,-118.496,-1070.907,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,4,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,73.767,2.233,3.207,939.357,4.451,86.788,8.624,36.179,-63.289,-936.524,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,5,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,70.716,1.386,4.288,1307.712,10.196,7.532,4.464,-231.484,-0.699,-1287.061,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,7,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,62.41,2.825,4.77,1273.491,12.137,45.527,6.169,-254.182,-84.184,-1245.024,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,8,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,75.254,2.728,5.837,1061.609,4.237,79.032,15.833,-77.189,-13.921,-1058.707,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,10,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,78.835,2.435,3.726,1192.721,4.244,39.249,1.697,-59.104,65.556,-1189.45,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,3,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,46.528,1.507,15.473,1360.979,8.238,10.464,5.044,-187.978,51.929,-1346.935,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,12,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,47.653,1.928,4.718,1172.607,5.622,29.793,7.546,-64.305,95.199,-1166.966,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,13,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,60.54,1.566,15.063,1259.25,10.2,16.12,5.062,-207.652,81.269,-1239.35,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,14,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,62.757,1.326,4.711,1422.769,8.503,6.509,7.757,-70.612,198.178,-1407.129,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,16,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,66.084,1.308,3.218,1258.211,18.861,10.818,9.535,-241.638,327.188,-1190.652,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,19,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,65.491,1.411,3.943,1246.011,22.275,13.096,0.38,-363.126,302.005,-1153.029,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,20,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,154.75,2.455,10.318,1370.998,22.161,38.356,4.561,-441.037,270.086,-1269.715,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,21,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,72,1.872,3.048,1243.141,21.478,30.589,3.513,-400.449,216.359,-1156.818,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,22,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,69.803,1.562,3.312,1139.21,20.255,26.892,1.396,-355.635,170.492,-1068.763,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,23,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,73.907,1.582,3.668,994.567,14.384,39.805,7.391,-187.713,160.64,-963.391,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,26,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,98.833,2.494,39.146,1656.906,29.028,26.701,5.867,-785.32,172.236,-1448.774,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,27,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_1.MP4,21242,11.8129,9.5317,141.118,2.59,10.329,1405.179,20.503,36.441,1.241,-482.095,99.114,-1316.164,42.04,AW,31.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,28,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_2.MP4,9772,17.2795,14.9983,244.615,2.33,6.472,1483.493,23.973,29.79,19.62,-385.491,-463.369,-1355.521,42.04,AW,31.7,na,Hexagrammidae,Hexagrammos,decagrammus,Kelp_Greenling,80,1,M,Passing,,
20230726,Montara,REF,20230726_D42.04_MontaraREF_7L_4.MP4,16665,44.7364,42.4552,200.222,2.487,5.451,1858.499,27.135,2.882,20.884,-841.424,102.372,-1653.948,42.04,AW,31.7,na,Embiotocidae,Phanerodon,furcatus,White_Perch,72,1,AD,Passing,,
20230726,Montara,REF,20230726_D42.05_MontaraREF_9L_1.MP4,11833,6.5805,3.5358,84.177,2.962,12.019,1983.456,32.601,16.936,7.973,-968.365,-451.961,-1670.958,42.05,AW,35.1,na,Bathymasteridae,,,Unid_Ronquil,,1,AD,Passing,Ronquil,
20230726,Montara,REF,20230726_D42.05_MontaraREF_9L_1.MP4,12606,7.0103,3.9656,200.924,5.759,3.558,2341.147,21.582,27.811,3.164,835.672,-207.993,-2177.008,42.05,AW,35.1,na,Embiotocidae,Phanerodon,furcatus,White_Perch,72,1,AD,Passing,,
20230726,Montara,REF,20230726_D42.05_MontaraREF_9L_1.MP4,20801,11.5677,8.523,256.553,8.59,14.267,3156.639,9.015,19.701,15.266,445.59,-214.745,-3117.644,42.05,AW,35.1,na,Hexagrammidae,Zaniolepis,latipinnis,Longspine_Combfish,82,1,AD,Passing,,
20230726,Montara,REF,20230726_D42.05_MontaraREF_9L_1.MP4,20801,11.5677,8.523,215.384,4.685,7.124,2592.143,20.051,5.94,2.982,837.21,-298.233,-2435.024,42.05,AW,35.1,na,Hexagrammidae,Zaniolepis,latipinnis,Longspine_Combfish,82,2,AD,Passing,,
20230726,Montara,REF,20230726_D42.05_MontaraREF_9L_2.MP4,1229,12.5286,9.4839,91.498,2.901,2.66,1581.352,19.421,29.77,1.851,355.099,-387.806,-1491.37,42.05,AW,35.1,na,Hexagrammidae,Ophiodon,elongatus,Lingcod,81,1,J,Passing,,
20230726,Montara,REF,20230726_D42.06_MontaraREF_11L_2.MP4,15429,20.4087,19.128,29.447,1.917,2.723,1585.113,27.285,3.276,3.298,-587.175,-428.042,-1408.754,42.06,AW,32,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,
20230726,Montara,REF,20230726_D42.06_MontaraREF_11L_2.MP4,15429,20.4087,19.128,110.161,3.217,1.764,1308.515,18.742,52.25,13.811,7.268,-420.379,-1239.129,42.06,AW,32,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,2,AD,Passing,,
20230726,Montara,REF,20230726_D42.06_MontaraREF_11L_2.MP4,15429,20.4087,19.128,34.236,5.065,3.703,2066.12,33.059,69.8,6.488,1035.902,-444.102,-1731.628,42.06,AW,32,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,3,AD,Passing,,
20230726,Montara,REF,20230726_D42.06_MontaraREF_11L_2.MP4,20379,23.1615,21.8807,69.535,9.533,4.807,2312.617,22.929,68.518,0.263,888.028,-152.189,-2129.892,42.06,AW,32,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,2,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.06_MontaraREF_11L_2.MP4,20379,23.1615,21.8807,60.744,10.991,5.555,2287.317,17.296,71.547,9.51,642.275,-223.498,-2183.884,42.06,AW,32,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,3,AD,Passing,ryoy,
20230726,Montara,REF,20230726_D42.07_MontaraREF_13L_1.MP4,20149,11.2051,8.672,136.66,3.517,2.264,1843.543,18.994,25.23,17.06,-476.045,-365.247,-1743.165,42.07,AW,30.5,na,Hexagrammidae,Ophiodon,elongatus,Lingcod,81,1,J,Passing,,
20230726,Montara,REF,20230726_D42.07_MontaraREF_13L_1.MP4,20149,11.2051,8.672,137.112,3.801,0.994,1589.495,17.373,41.648,10.459,-285.787,-378.905,-1516.987,42.07,AW,30.5,na,Hexagrammidae,Ophiodon,elongatus,Lingcod,81,2,J,Passing,,
20230726,Montara,REF,20230726_D42.07_MontaraREF_13L_1.MP4,34126,18.9778,16.4448,102.17,3.153,2.081,1260.414,18.423,71.08,22.345,29.43,-397.239,-1195.817,42.07,AW,30.5,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,
20230726,Montara,REF,20230726_D42.07_MontaraREF_13L_1.MP4,34126,18.9778,16.4448,79.337,1.843,9.017,1372.892,27.508,19.567,14.336,498.861,-391.445,-1217.678,42.07,AW,30.5,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,2,AD,Passing,,
20230726,Montara,REF,20230726_D42.07_MontaraREF_13L_1.MP4,34126,18.9778,16.4448,34.915,2.245,8.068,1546.915,28.283,16.187,7.431,632.171,-370.967,-1362.237,42.07,AW,30.5,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,3,AD,Passing,,
20230726,Montara,REF,20230726_D42.07_MontaraREF_13L_1.MP4,34126,18.9778,16.4448,89.221,3.926,8.537,1672.658,30.83,59.634,12.85,777.317,-361.419,-1436.294,42.07,AW,30.5,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,4,AD,Passing,,
20230726,Montara,REF,20230726_D43.03_MontaraREF_5L_1.MP4,3509,1.9514,0.2842,717.514,3.454,6.668,1912.692,16.176,23.691,3.268,422.5,-324.689,-1836.971,43.03,AW,36,na,Hexagrammidae,Ophiodon,elongatus,Lingcod,81,1,AD,Passing,,
20230726,Montara,REF,20230726_D43.03_MontaraREF_5L_2.MP4,20206,23.0819,21.4147,104.495,2.776,19.596,2057.988,27.927,3.14,5.132,-796.688,-542.475,-1818.33,43.03,AW,36,na,Hexagrammidae,Zaniolepis,frenata,Shortspine_Combfish,85,1,AD,Passing,,
20230726,Montara,REF,20230726_D43.03_MontaraREF_5L_3.MP4,7359,27.7327,26.0655,49.895,5.246,15.493,2272.302,25.256,33.511,13.091,-796.392,-552.909,-2055.093,43.03,AW,36,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,3,AD,Passing,,
20230726,Montara,REF,20230726_D43.03_MontaraREF_5L_3.MP4,7359,27.7327,26.0655,38.984,2.647,9.853,1724.661,15.861,21.862,9.459,197.53,-427.958,-1659.003,43.03,AW,36,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,4,AD,Passing,,
20230726,Montara,REF,20230726_D43.04_MontaraREF_7L_1.MP4,12285,6.8318,5.2747,88.632,3.544,2.168,1436.172,27.036,76.575,7.17,479.886,-442.58,-1279.228,43.04,AW,43,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,
20230726,Montara,REF,20230726_D43.04_MontaraREF_7L_1.MP4,12285,6.8318,5.2747,84.815,3.792,4.28,2212.57,18.268,14.049,1.684,-562.054,-406.338,-2101.06,43.04,AW,43,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,2,AD,Passing,,
20230726,Montara,REF,20230726_D43.04_MontaraREF_7L_3.MP4,18937,34.2214,32.6643,153.935,10.693,9.013,3215.855,23.487,30.475,6.708,-1219.667,-393.834,-2949.412,43.04,AW,43,na,Hexagrammidae,Zaniolepis,,Unid_Combfish,,1,AD,Passing,,
20230726,Montara,REF,20230726_D43.05_MontaraREF_9L_2.MP4,5308,14.8137,13.4279,230.43,3.934,4.426,1488.605,23.995,78.367,9.872,395.725,-458.093,-1359.963,43.05,AW,33.8,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,3,AD,Passing,,
20230726,Montara,REF,20230726_D43.06_MontaraREF_11L_1.MP4,5826,3.2399,1.3886,48.398,3.181,7.412,1714.157,25.946,30.748,19.124,-594.906,-456.682,-1541.383,43.06,AW,32,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,
20230726,Montara,REF,20230726_D43.06_MontaraREF_11L_1.MP4,5826,3.2399,1.3886,58.072,1.865,2.184,1400.297,20.641,19.087,13.363,245.063,-428.504,-1310.404,43.06,AW,32,na,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,2,AD,Passing,,
